zipCode,city,district,additionalInfo,street,houseNo,format1,format2,keyWord,locationType,locationName,primaryKeyDeliverySystem,primaryKeyZipRegion,systemID,primaryKeyPF,pfServicetypes,pfAccessibilitytypes,pfClosureperiods,pfOtherinfos,poststationID,opening_hours,latitude,longitude
10437,Berlin,Prenzlauer Berg,,Stargarder Str.,61,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Star 61,4135055,609.0,8,8-4135055,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 961'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-18:00; Tu: 10:00-18:00; We: 10:00-18:00; Th: 10:00-18:00; Fr: 10:00-18:00; Sa: 12:00-16:00,52.5454148,13.4211543
10437,Berlin,Prenzlauer Berg,,Gleimstr.,13a,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,"gleim shop-snacks, drinks and more",4109034,567.0,8,8-4109034,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 583'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '22:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 07:00-22:00; Tu: 07:00-22:00; We: 07:00-22:00; Th: 07:00-22:00; Fr: 07:00-22:00; Sa: 07:00-22:00,52.5470375,13.407223
10247,Berlin,Friedrichshain,,Petersburger Str.,95,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Drink Shop Ja Dilo,4339706,665.0,8,8-4339706,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 68'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-18:00; Tu: 10:00-18:00; We: 10:00-18:00; Th: 10:00-18:00; Fr: 10:00-18:00; Sa: 10:00-18:00,52.5171608,13.4539871
10961,Berlin,Kreuzberg,,Bergmannstr.,10,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Zigarren Lotto Post,4301048,578.0,8,8-4301048,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 131'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 06:00-20:00; Tu: 06:00-20:00; We: 06:00-20:00; Th: 06:00-20:00; Fr: 06:00-20:00; Sa: 07:00-13:00,52.4895214,13.3898103
10437,Berlin,Prenzlauer Berg,,Gleimstr.,29,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Spätkauf Oktar,4328212,543.0,8,8-4328212,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 59'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-20:00; Tu: 10:00-20:00; We: 10:00-20:00; Th: 10:00-20:00; Fr: 10:00-20:00; Sa: 10:00-20:00,52.5474814,13.4126957
10557,Berlin,Moabit,,Lehrter Str.,24e,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Posty,4340815,527.0,8,8-4340815,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 611'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '23:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-23:00; Tu: 10:00-23:00; We: 10:00-23:00; Th: 10:00-23:00; Fr: 10:00-23:00; Sa: 10:00-23:00,52.5316046,13.3616137
10967,Berlin,Neukölln,,Kottbusser Damm,72,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Pen & Paper,4318164,737.0,8,8-4318164,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 612'}, {'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '23:45'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-23:45; Tu: 09:00-23:45; We: 09:00-23:45; Th: 09:00-23:45; Fr: 09:00-23:45; Sa: 09:00-23:45,52.4897689,13.4243979
10245,Berlin,Friedrichshain,,Rotherstr.,20,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Pen & Paper,4296469,835.0,8,8-4296469,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 16'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-20:00; Tu: 08:00-20:00; We: 08:00-20:00; Th: 08:00-20:00; Fr: 08:00-20:00; Sa: 10:00-15:00,52.5036094,13.4505738
10409,Berlin,Prenzlauer Berg,,Grellstr.,1a,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Presseshop,4337154,717.0,8,8-4337154,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 585'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-18:00; Tu: 09:00-18:00; We: 09:00-18:00; Th: 09:00-18:00; Fr: 09:00-18:00; Sa: 10:00-16:00,52.5452922,13.4281401
10785,Berlin,Schöneberg,,Kurfürstenstr.,153,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Kiosk Lotto,4311123,691.0,8,8-4311123,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 303'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-20:00; Tu: 08:00-20:00; We: 08:00-20:00; Th: 08:00-20:00; Fr: 08:00-20:00; Sa: 08:00-20:00,52.4994564,13.3635099
13355,Berlin,Gesundbrunnen,,Brunnenstr.,105,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Picobello im Kaufland,4322402,474.0,8,8-4322402,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 662'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-19:00; Tu: 09:00-19:00; We: 09:00-19:00; Th: 09:00-19:00; Fr: 09:00-19:00; Sa: 09:00-19:00,52.5476732,13.3890231
10439,Berlin,Prenzlauer Berg,,Schönhauser Allee,79,csbnan7s8n2s3,csbn2s3n1,Postbank Filiale,POSTBANK_FINANCE_CENTER,Postbank Filiale,78430,518.0,8,8-78430,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 58'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-20:00; Tu: 10:00-20:00; We: 10:00-20:00; Th: 10:00-20:00; Fr: 10:00-20:00; Sa: 10:00-17:00,52.549578,13.4147154
10785,Berlin,Tiergarten,,Lützowstr.,48,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Lottoladen Turhan,4314881,849.0,8,8-4314881,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 304'}, {'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 06:00-18:00; Tu: 06:00-18:00; We: 06:00-18:00; Th: 06:00-18:00; Fr: 06:00-18:00; Sa: 08:00-14:00,52.5050459,13.3561429
10783,Berlin,Schöneberg,,Bülowstr.,27,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Pen and Paper,4313641,813.0,8,8-4313641,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 302'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '22:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-22:00; Tu: 09:00-22:00; We: 09:00-22:00; Th: 09:00-22:00; Fr: 09:00-22:00; Sa: 10:00-22:00,52.4973064,13.3629597
10245,Berlin,Friedrichshain,,Gabriel-Max-Str.,4,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Ayse Aykut,4320428,559.0,8,8-4320428,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 178'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '17:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-17:00; Tu: 09:00-17:00; We: 09:00-17:00; Th: 09:00-17:00; Fr: 09:00-17:00; Sa: 09:00-17:00,52.5100566,13.4583556
10409,Berlin,Prenzlauer Berg,,Greifswalder Str.,90,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Post-Shop Prenzlauer Berg,4332251,517.0,8,8-4332251,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin-Prenzlauer Berg'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-18:00; Tu: 09:00-18:00; We: 09:00-18:00; Th: 09:00-18:00; Fr: 09:00-18:00; Sa: 09:00-13:00,52.5434739,13.4420731
10829,Berlin,Schöneberg,,Bautzener Str.,25,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Minimarkt,4336351,856.0,8,8-4336351,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 622'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-20:00; Tu: 08:00-20:00; We: 08:00-20:00; Th: 08:00-20:00; Fr: 08:00-20:00; Sa: 10:00-18:00,52.4906292,13.3709992
10249,Berlin,Prenzlauer Berg,,Hermann-Blankenstein-Str.,38,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,k kiosk ,4319474,,8,8-4319474,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 670'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '17:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-17:30; Tu: 09:00-17:30; We: 09:00-17:30; Th: 09:00-17:30; Fr: 09:00-17:30; Sa: 09:00-17:30,52.5240101,13.4617084
10407,Berlin,Prenzlauer Berg,,Storkower Str.,139,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,k kiosk,4307189,,8,8-4307189,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 762'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '17:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-17:30; Tu: 09:00-17:30; We: 09:00-17:30; Th: 09:00-17:30; Fr: 09:00-17:30; Sa: 09:00-17:30,52.533484,13.4565964
10439,Berlin,Prenzlauer Berg,,Paul-Robeson-Str.,19,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,MG Kiezmarkt,4293064,640.0,8,8-4293064,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 196'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 08:00-20:00; Tu: 08:00-20:00; We: 08:00-20:00; Th: 08:00-20:00; Fr: 08:00-20:00; Sa: 08:00-16:00,52.5528419,13.4065105
10559,Berlin,Moabit,,Turmstr.,19,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Backshop-Kiosk,4341561,722.0,8,8-4341561,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 219'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-18:00; Tu: 09:00-18:00; We: 09:00-18:00; Th: 09:00-18:00; Fr: 09:00-18:00; Sa: 10:00-18:00,52.5264211,13.3487363
12045,Berlin,Neukölln,,Weichselstr.,30,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,,4315186,625.0,8,8-4315186,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 843'}, {'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-19:00; Tu: 09:00-19:00; We: 09:00-19:00; Th: 09:00-19:00; Fr: 09:00-19:00; Sa: 09:00-19:00,52.487509,13.4374793
10247,Berlin,Friedrichshain,,Samariterstr.,3,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Dein Späti,4324347,550.0,8,8-4324347,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 343'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_openUntil', 'content': '13:00'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openFrom', 'content': '14:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 14:00-24:00; Tu: 14:00-24:00; We: 10:00-13:00; Th: 14:00-24:00; Fr: 10:00-13:00; Sa: 10:00-13:00,52.5154206,13.4649036
13353,Berlin,Wedding,,Burgsdorfstr.,3a,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Drinks House,4287503,415.0,8,8-4287503,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 654'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '23:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 11:30-23:00; Tu: 11:30-23:00; We: 11:30-23:00; Th: 11:30-23:00; Fr: 11:30-23:00; Sa: 11:30-23:00; Su: 11:30-23:00,52.5426205,13.3621311
13357,Berlin,Gesundbrunnen,,Badstr.,20,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,KLC mobile store,4298603,678.0,8,8-4298603,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 661'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-19:00; Tu: 10:00-19:00; We: 10:00-19:00; Th: 10:00-19:00; Fr: 10:00-19:00; Sa: 10:00-16:00,52.5518485,13.3829807
10439,Berlin,Pankow,,Schönhauser Allee,91,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Spätkauf P-Berg Kiosk,4129392,600.0,8,8-4129392,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 353'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-19:00; Tu: 10:00-19:00; We: 10:00-19:00; Th: 10:00-19:00; Fr: 10:00-19:00; Sa: 11:00-18:00,52.5541454,13.4150373
10777,Berlin,Schöneberg,,Maaßenstr.,8,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,LOTTO,4329387,596.0,8,8-4329387,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 310'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '20:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 07:30-20:00; Tu: 07:30-20:00; We: 07:30-20:00; Th: 07:30-20:00; Fr: 07:30-20:00; Sa: 07:30-20:00,52.4979406,13.3539888
12435,Berlin,Alt-Treptow,,Karl-Kunger-Str.,56,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Lotto Tabak Post,4288412,414.0,8,8-4288412,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 567'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '21:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 06:00-21:00; Tu: 06:00-21:00; We: 06:00-21:00; Th: 06:00-21:00; Fr: 06:00-21:00; Sa: 07:00-21:00,52.4908927,13.4481344
10369,Berlin,Lichtenberg,,Franz-Jacob-Str.,2c,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,K kiosk,4320843,515.0,8,8-4320843,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Lichtenberg 5'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-18:00; Tu: 09:00-18:00; We: 09:00-18:00; Th: 09:00-18:00; Fr: 09:00-18:00; Sa: 09:00-13:00,52.5251582,13.4660296
10965,Berlin,Kreuzberg,,Dudenstr.,76,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Berlin 420,4337364,677.0,8,8-4337364,[],[],[],"[{'type': 'Bezeichnung', 'content': 'Berlin 420'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 10:00-18:00; Tu: 10:00-18:00; We: 10:00-18:00; Th: 10:00-18:00; Fr: 10:00-18:00; Sa: 09:30-14:30,52.4851853,13.3744921
10787,Berlin,Schöneberg,,Kurfürstenstr.,114,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Tabak-Zeitschriften-Lotto,4322596,898.0,8,8-4322596,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 606'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 06:00-18:00; Tu: 06:00-18:00; We: 06:00-18:00; Th: 06:00-18:00; Fr: 06:00-18:00; Sa: 07:00-13:00,52.5035436,13.3471349
10245,Berlin,Friedrichshain,,Sonntagstr.,27,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Käpt'n Kiez,4325967,769.0,8,8-4325967,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin 540'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '17:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-17:00; Tu: 09:00-17:00; We: 09:00-17:00; Th: 09:00-17:00; Fr: 09:00-17:00; Sa: 09:00-17:00,52.5061276,13.4655183
10247,Berlin,Friedrichshain,,Frankfurter Allee,71-77,csbnan7s8n2s3,csbn2s3n1,Postbank Filiale,POSTBANK_FINANCE_CENTER,Postbank Filiale,19330,506.0,8,8-19330,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Frankfurter Allee'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-18:30; Tu: 09:00-18:30; We: 09:00-18:30; Th: 09:00-18:30; Fr: 09:00-18:30; Sa: 09:30-13:00,52.5145466,13.4687215
13353,Berlin,Wedding,,Müllerstr.,156b,csbnan7s8n2s3,csbn2s3n1,Postbank Filiale,POSTBANK_FINANCE_CENTER,Postbank Filiale,4068447,515.0,8,8-4068447,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Wedding'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '18:30'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 09:00-18:30; Tu: 09:00-18:30; We: 09:00-18:30; Th: 09:00-18:30; Fr: 09:00-18:30; Sa: 09:00-14:00,52.5452536,13.3606625
13086,Berlin,Weißensee,,Streustr.,67,csbnan7s8n2s3,csbn2s3n1,Postfiliale,RETAIL_OUTLET,Kiez-Markt,4326868,542.0,8,8-4326868,[],[],[],"[{'type': 'christmasHintEN', 'content': ' '}, {'type': 'christmasHintDE', 'content': ' '}, {'type': 'Bezeichnung', 'content': 'Berlin-Weißensee 3'}, {'type': 'open_all_day', 'content': 'false'}, {'type': 'nextAction_type', 'content': 'OPENINGHOUR'}, {'type': 'nextAction_day', 'content': 'today'}, {'type': 'nextAction_openUntil', 'content': '19:00'}, {'type': 'tt_timestamp', 'content': '35172443056719344'}]",,Mo: 07:00-19:00; Tu: 07:00-19:00; We: 07:00-19:00; Th: 07:00-19:00; Fr: 07:00-19:00; Sa: 07:00-18:00,52.5527273,13.4332032
